6.065,71.45
4.882,65.68
1.627,65.828
7.545,64.586
10.946,61.833
4.735,61.391
4.883,58.827
6.508,56.064
10.651,56.065
11.095,59.32
5.769,53.698
4.734,50.444
11.538,49.409
11.686,46.746
8.728,46.744
9.32,45.414
5.769,42.456
9.172,42.456
14.291,43.877
20.858,43.047
19.675,42.16
17.309,44.315
14.719,40.309
11.686,38.609
12.77,36.144
10.059,36.686
17.012,35.651
19.675,39.793
23.817,33.729
21.845,31.807
19.083,30.03
21.746,28.846
23.521,30.325
18.195,27.527
14.571,25.151
19.083,22.337
11.982,29.142
27.071,28.846
25.888,27.367
23.521,25.888
26.085,24.703
28.55,27.071
29.93,25.592
26.183,22.041
23.817,22.041
28.55,20.562
27.811,18.343
27.219,15.681
30.621,16.42
31.805,20.266
35.059,19.379
33.876,21.45
36.834,22.929
42.603,19.675
39.941,18.491
36.095,15.68
36.538,12.87
38.609,14.94
39.793,18.787
42.751,19.28
51.923,22.337
51.923,19.675
48.964,20.562
46.302,20.266
46.893,18.491
43.935,15.828
46.302,13.462
42.456,13.462
39.201,11.095
41.864,7.84
42.456,9.32
40.68,5.473
46.302,4.733
49.26,13.757
51.332,19.872
52.219,22.337
54.586,19.23
54.586,16.567
54.467,11.036
56.805,11.391
56.657,15.237
58.777,14.3
58.136,11.391
63.018,14.053
67.308,15.533
67.899,13.462
68.491,18.934
71.154,13.462
75,9.32
75,12.574
76.775,10.207
76.775,13.757
82.956,11.292
80.325,9.024
80.917,5.325
85.355,11.686
87.722,13.166
90.385,9.467
90.384,16.864
93.195,16.863
93.639,14.941
95.118,13.166
97.879,15.434
98.964,19.97
101.331,22.633
100.591,24.483
103.55,24.704
107.249,25.296
105.178,20.562
105.178,28.254
105.178,28.254
121.838,50.074
119.379,51.331
128.55,51.627
123.521,55.03
126.479,56.361
130.03,64.349
125.592,68.344
127.368,71.863
