12.5,68.935
12.87,67.012
13.462,65.533
16.716,61.982
18.787,59.172
17.974,57.249
11.686,56.953
18.86,54.66
16.716,51.923
20.562,51.036
14.349,47.485
24.261,49.408
19.97,44.822
17.899,46.598
23.372,42.013
21.844,39.496
19.822,37.426
18.195,40.089
16.716,36.538
30.522,39.498
28.55,41.568
26.628,39.497
27.663,36.834
27.17,33.777
25.592,35.355
24.408,32.396
19.971,32.101
21.746,29.438
18.787,30.325
19.083,27.367
29.438,32.692
25.296,30.03
24.408,28.698
29.142,30.325
27.86,28.55
24.112,25.592
24.211,22.14
22.337,27.071
35.208,33.876
34.467,31.805
32.101,31.509
30.621,24.941
31.361,20.858
30.03,18.195
27.367,22.633
39.941,27.81
35.651,24.556
38.314,23.964
36.464,21.893
42.751,24.408
42.012,20.784
39.201,19.97
40.976,17.53
46.006,23.224
46.428,20.055
47.189,17.751
50.148,17.012
49.556,13.462
46.154,14.793
44.231,16.864
43.787,12.426
49.616,21.331
51.923,19.083
52.219,15.384
51.923,11.686
56.361,11.686
55.622,15.089
55.414,18.256
55.473,23.521
52.958,23.373
54.882,20.562
58.432,21.154
60.207,18.886
58.136,17.012
60.059,15.089
58.876,13.018
61.686,9.615
64.349,10.207
62.278,12.278
63.166,16.124
62.648,20.562
64.349,23.817
65.039,19.28
67.801,18.392
67.604,15.088
67.604,11.391
74.013,18.984
71.598,18.491
71.844,21.844
74.112,24.704
71.154,24.408
69.823,27.071
80.424,24.211
78.254,26.478
75.888,28.403
78.698,31.509
81.626,28.728
82.988,25.888
84.172,27.959
117.604,48.225
112.574,51.48
108.875,52.811
106.361,54.29
117.012,55.769
114.349,57.101
111.391,57.741
111.688,55.236
109.024,55.473
121.746,63.462
120.191,61.022
116.53,60.873
114.941,63.462
120.562,68.195
115.828,66.569
117.16,69.675
114.645,70.562
111.095,69.083
112.278,71.746
115.828,72.78
121.746,72.633
