24.408,67.702
21.154,70.119
18.491,69.97
17.899,72.19
15.533,70.858
11.538,70.414
7.249,71.253
17.308,66.716
13.61,66.124
10.06,66.569
7.396,63.092
10.01,63.264
14.645,63.462
17.012,61.686
20.464,62.771
17.751,65.237
24.408,58.136
24.26,55.548
19.97,54.586
20.031,56.124
19.379,58.728
17.308,56.953
14.053,58.728
14.842,53.402
7.989,51.923
8.136,55.277
12.13,55.325
25.592,53.008
21.154,51.331
19.231,49.926
24.555,46.45
16.716,46.302
31.509,42.16
28.55,43.047
26.479,41.272
22.929,41.199
19.575,42.061
34.467,40.976
30.621,38.905
30.03,35.355
34.27,36.143
38.808,36.392
44.379,35.799
42.307,33.58
39.201,31.864
34.393,32.396
29.734,30.03
49.852,32.248
46.893,31.509
44.527,28.846
44.083,25.592
41.568,27.071
39.793,28.846
36.022,28.993
36.243,26.923
36.243,23.717
31.951,27.318
54.733,31.36
56.953,28.254
50.74,28.846
52.811,27.514
51.036,24.704
48.151,26.923
46.155,22.782
61.982,27.071
61.489,23.718
60.354,21.302
55.622,24.408
53.994,22.041
56.509,20.266
50.888,20.118
49.457,17.998
47.781,20.562
68.639,27.589
67.308,23.521
67.899,19.97
63.757,21.152
59.32,17.899
60.766,15.894
57.026,16.716
52.811,15.828
80.03,30.325
77.071,31.509
79.882,27.071
74.852,27.071
76.628,23.669
73.669,22.781
71.153,23.422
71.746,20.266
75,17.604
71.45,17.456
69.231,16.42
74.408,13.521
71.229,13.979
76.922,16.569
80.473,18.269
81.805,22.041
85.356,23.52
86.243,26.036
90.385,22.041
93.639,22.041
96.598,20.71
95.316,24.211
95.859,27.145
95.218,30.028
93.343,33.432
90.68,28.55
90.188,26.775
100.371,30.25
104.142,29.29
108.432,30.178
105.917,33.53
103.846,34.319
101.233,37.623
98.077,37.427
100.74,34.172
105.178,36.538
101.923,40.237
104.882,40.236
103.402,42.604
105.769,43.639
107.84,40.68
111.539,38.856
113.639,38.137
110.997,35.847
115.828,33.679
126.479,61.686
125.592,67.012
122.633,64.053
118.491,68.491
117.604,71.45
