23.028,71.45
20.562,71.597
21.746,69.083
18.491,70.266
16.223,72.632
13.561,72.043
11.686,72.337
15.237,69.379
17.604,68.195
17.012,66.716
13.092,67.16
11.391,63.166
17.801,63.165
17.012,60.503
15.769,61.094
14.201,63.018
13.388,61.982
14.35,57.741
18.195,57.84
21.597,57.397
19.675,55.769
17.012,54.882
16.124,56.065
25.592,53.994
23.817,52.219
20.192,51.553
15.828,48.077
23.817,49.26
26.331,51.332
53.993,32.494
54.092,30.818
52.811,29.882
51.625,28.548
48.373,28.254
50.444,26.775
49.852,24.704
52.515,24.408
53.994,26.775
55.473,26.332
56.804,28.994
59.32,24.852
62.87,27.22
62.129,24.112
61.686,21.599
61.686,18.491
58.728,18.936
68.64,23.669
69.97,20.118
68.194,18.097
67.308,19.97
65.088,18.048
63.264,15.83
66.42,16.124
65.025,13.926
65.089,11.686
67.308,14.053
69.379,15.977
70.265,19.969
70.414,13.905
70.76,11.884
68.195,11.686
68.047,9.911
71.45,9.615
72.485,8.136
72.781,13.315
73.817,14.349
74.704,17.012
73.016,14.955
72.14,18.097
72.929,19.822
73.521,21.598
74.408,20.266
77.515,23.225
79.29,23.077
77.515,20.414
77.367,18.576
77.426,15.946
78.55,14.053
76.553,13.906
76.479,11.391
76.036,12.425
80.03,14.941
81.213,12.278
80.325,18.935
82.396,19.97
80.621,20.858
81.657,23.669
83.876,22.041
83.383,20.562
83.383,16.914
83.284,13.462
86.538,17.899
86.021,20.265
86.834,22.339
87.782,16.538
86.39,14.237
89.201,14.053
89.497,12.574
92.652,14.645
91.272,17.308
93.935,19.526
90.089,21.154
90.828,24.261
92.948,23.224
94.378,23.669
96.693,21.152
96.673,24.777
92.899,27.367
97.781,31.805
98.373,33.876
100.591,30.917
103.106,24.507
101.036,20.858
105.473,23.521
108.505,23.076
108.728,25.888
108.017,29.556
104.882,34.172
107.249,35.059
113.462,37.722
110.206,40.285
113.462,34.467
116.938,34.319
111.391,29.734
114.941,40.68
113.313,45.267
112.427,51.776
115.385,51.479
118.787,47.93
120.266,57.544
113.462,59.024
116.124,61.095
119.675,64.645
120.858,67.308
120.633,62.852
112.723,51.184
113.758,57.427
114.053,59.32
118.491,71.548
117.457,67.308
