18.048,63.462
13.462,65.237
10.207,62.574
9.911,68.195
14.645,61.391
13.166,56.805
14.349,53.402
15.237,49.95
19.083,46.598
16.42,42.456
14.941,45.118
26.479,42.16
27.367,39.941
27.367,36.933
26.331,33.728
21.746,34.467
21.45,40.089
20.414,42.16
37.722,44.527
31.509,34.615
28.55,33.284
28.403,29.734
37.13,30.03
37.278,27.219
32.988,27.663
37.87,22.486
44.231,19.379
42.603,16.272
44.822,17.308
48.077,15.138
47.485,12.278
48.964,8.728
51.331,11.095
53.402,13.166
55.473,12.574
55.474,9.122
56.065,6.508
58.728,6.657
59.108,3.275
61.761,5.251
64.349,9.024
68.096,8.63
68.195,5.473
73.373,6.953
77.219,11.243
75.296,12.87
77.81,15.385
79.734,17.899
82.396,16.124
78.55,16.124
88.905,17.899
93.343,13.166
95.414,16.124
98.373,18.639
95.414,19.97
92.751,20.858
102.515,22.041
100.148,23.521
124.704,61.391
128.55,63.018
126.479,66.124
127.663,60.799
119.083,67.308
111.095,68.787
