7.38,66.584
0.74,67.16
7.924,59.531
3.847,59.763
0.266,57.307
6.657,54.586
21.943,50.444
16.88,50.214
7.544,52.071
3.994,50.106
5.769,46.893
3.994,45.414
1.233,48.176
7.249,41.568
19.675,39.201
16.927,40.469
10.701,36.243
24.507,35.059
21.745,29.832
19.083,30.917
14.35,29.97
25.296,26.775
14.977,23.668
25.592,19.379
29.882,20.193
37.426,16.716
35.651,13.757
33.285,9.221
40.385,10.503
53.698,6.953
44.527,4.29
60.207,6.114
70.71,6.213
71.154,1.036
74.328,9.831
78.584,7.873
77.959,4.882
74.112,6.065
84.172,7.544
87.663,15.178
85.947,9.961
124.556,26.332
120.266,29.142
117.751,31.903
121.746,32.101
124.704,31.509
125.592,35.059
120.858,39.201
129.971,38.905
125.592,39.497
126.183,43.86
122.633,42.603
126.183,53.107
122.929,52.367
116.864,52.219
129.845,58.456
