30.325,50.444
24.408,47.338
23.817,45.414
18.787,42.16
23.287,42.101
25.445,42.309
28.846,40.385
23.374,40.385
25.691,37.622
26.775,35.651
24.112,33.876
28.847,35.455
30.621,36.538
32.396,39.201
34.467,42.751
32.692,43.639
36.243,45.71
34.319,47.042
34.469,49.262
37.426,48.077
38.905,44.527
37.131,40.976
33.678,38.017
30.621,37.426
34.467,35.947
34.911,33.432
36.046,38.116
36.243,40.089
40.68,40.089
43.196,38.905
39.942,37.426
40.351,35.815
40.68,34.172
36.687,34.615
35.355,33.876
35.947,27.663
42.751,33.136
44.378,35.355
46.006,36.246
46.302,38.314
43.343,36.982
43.196,38.905
50.74,34.467
48.669,30.917
