12.278,70.266
9.192,69.887
5.769,71.45
6.656,69.083
2.435,68.336
3.7,65.927
3.994,64.645
6.361,64.645
7.84,65.533
9.392,61.541
8.136,59.32
10.355,58.284
12.13,55.72
9.913,54.387
3.55,53.402
5.03,49.852
6.386,47.514
10.207,47.879
11.835,45.71
14.547,44.133
10.207,43.047
7.249,44.231
9.4,35.975
41.568,22.633
43.639,25.296
47.041,23.964
46.893,20.957
49.26,19.379
51.134,20.069
50.149,21.153
53.994,21.45
55.178,18.195
53.698,15.533
55.178,12.87
56.953,14.053
59.764,12.722
59.911,15.237
61.686,11.686
63.906,8.58
63.757,6.805
62.87,4.29
63.091,1.774
65.68,4.882
66.124,7.544
66.716,8.284
70.118,6.065
69.527,3.846
71.154,2.811
72.042,4.432
72.989,11.155
77.219,8.334
78.491,10.059
77.86,11.094
79.437,6.657
80.77,6.657
80.729,8.542
83.136,5.326
85.651,7.249
85.305,9
85.157,10.996
83.876,8.58
87.721,8.64
88.374,5.888
91.327,6.522
91.962,10.159
93.302,11.489
93.047,9.911
95.443,9.793
96.596,8.138
98.003,6.361
98.373,9.024
98.722,12.103
97.337,12.722
99.556,15.237
99.852,18.491
95.71,19.675
102.515,13.462
103.402,10.799
105.178,12.722
105.474,15.236
103.551,19.97
105.112,17.802
107.026,15.46
107.692,13.166
109.246,12.868
107.692,8.876
109.615,15.533
108.195,19.911
110.354,20.39
112.279,18.097
112.301,22.337
113.905,21.45
114.349,15.533
113.757,11.391
117.012,11.095
118.195,17.899
118.491,22.19
114.546,24.408
116.589,25.381
117.974,25.814
111.982,26.479
120.463,30.226
115.976,32.545
120.711,33.727
118.787,37.426
120.773,39.751
124.555,40.976
118.294,41.765
116.519,43.343
116.864,45.414
122.238,46.598
116.124,49.26
117.604,49.852
121.82,50.814
124.408,50.74
123.817,56.953
124.26,59.171
120.71,59.763
119.379,55.178
122.484,66.005
123.225,68.491
126.677,66.913
