9.615,66.42
4.142,64.793
2.515,62.574
6.46,63.165
10.601,57.249
8.004,59.221
3.846,59.615
14.941,54.29
12.87,56.361
9.986,51.552
11.391,53.994
8.283,54.733
5.473,54.882
13.462,42.456
13.462,45.414
12.426,47.485
9.615,45.71
18.787,42.16
20.266,38.609
23.422,35.75
19.379,35.059
18.048,32.174
27.367,33.284
25.296,30.917
22.041,28.254
30.917,30.917
26.479,27.663
28.254,25.296
30.769,23.076
36.835,27.072
34.467,23.225
32.692,20.562
42.16,26.775
39.497,24.408
36.095,19.083
33.284,14.793
44.083,23.372
42.16,20.266
38.609,13.166
46.746,21.45
44.526,18.418
43.343,15.533
41.272,11.835
52.071,20.266
49.26,17.899
47.485,14.645
45.858,10.947
51.627,15.237
61.391,20.858
56.953,17.308
53.206,13.759
51.726,9.023
53.402,5.177
56.508,10.651
60.133,10.207
61.686,13.757
66.716,14.25
68.491,18.787
67.604,22.337
61.095,17.308
69.379,26.183
69.97,21.893
71.451,19.871
73.718,22.535
76.036,23.669
75.74,17.752
79.142,20.266
77.811,25.443
81.065,24.112
85.355,21.154
84.467,25
82.742,27.12
86.538,27.959
90.089,27.367
93.047,32.692
91.124,31.065
89.793,33.58
94.724,29.93
96.598,33.433
123.817,59.024
123.225,61.686
120.266,61.686
115.335,63.462
112.278,66.42
116.272,68.344
