13.362,72.238
10.354,71.154
6.558,69.378
14.941,69.97
11.982,67.998
7.695,66.866
16.42,66.716
10.799,64.349
20.858,64.053
14.349,61.686
18.491,60.948
23.915,61.784
21.523,59.689
17.012,58.136
14.62,54.656
12.612,51.96
17.606,53.747
19.453,55.843
23.966,56.953
26.394,54.966
18.491,50.74
16.124,49.852
24.481,51.33
20.562,48.669
29.067,51.183
26.479,48.373
26.183,45.71
24.039,43.342
20.515,45.611
28.55,43.639
25.691,40.631
22.041,37.722
25.888,36.834
30.621,40.976
33.327,39.349
29.881,38.018
36.686,38.609
36.935,35.8
34.023,32.544
30.474,30.178
29.881,34.763
28.896,31.755
43.047,35.355
41.124,31.805
38.314,29.913
40.089,26.775
32.396,27.663
36.115,27.536
50.148,31.509
44.971,31.509
43.816,27.132
43.194,22.78
40.016,21.746
48.669,24.112
49.852,32.101
50.074,28.772
54.66,27.736
52.219,25
56.263,22.14
58.728,24.408
60.798,24.901
61.095,22.782
59.615,20.325
60.28,18.714
60.652,16.716
63.462,18.787
63.017,21.894
64.645,25.592
66.42,21.45
67.382,26.628
70.562,26.479
71.746,29.734
68.344,28.403
71.45,21.45
73.669,18.639
75.001,23.04
77.367,26.775
78.846,21.154
77.81,16.568
83.433,28.106
82.396,24.556
85.059,25
81.982,19.438
85.652,19.576
82.544,15.828
87.426,16.568
88.462,21.819
87.722,26.183
87.011,29.971
92.751,19.675
93.343,29.142
91.42,32.84
96.006,24.556
92.012,25
94.704,21.685
98.373,26.923
97.584,31.214
102.515,27.367
124.112,57.989
127.071,59.911
121.597,59.764
126.923,63.462
126.183,66.42
122.337,64.349
121.45,68.787
119.28,65.927
116.716,65.385
115.533,68.64
112.08,66.025
120.858,72.929
